renda,divida,score,tempo_emprego,idade,classe
0.9582,1,0.733,0.19791666666667,0.41,ruim
0.1792,0.140885,0.772,0.30625,0.33,bom
0.9248,0.89963,0.89,0.39166666666667,0.53,bom
0.45336,0.670745,0.93,0.93958333333333,0.62,bom
0.2858,0.02507,0.558,0.425,0.41,bom
0.4205,0.103045,0.598,0.60208333333333,0.7,bom
0.79374,0.20761,0.515,0.30625,0.52,bom
0.2791,0.53451,0.376,0.016666666666667,0.29,ruim
0.36198,0.789645,0.287,0.10416666666667,0.59,ruim
0.17118,0.139355,0.817,0.67291666666667,0.55,bom
0.81492,0.250145,0.86,0.77916666666667,0.59,bom
0.77142,1,0.336,0.67916666666667,0.54,ruim
0.34702,0.694235,0.62,0.825,0.55,bom
0.48734,0.974165,0.669,0.6375,0.49,bom
0.76672,1,0.826,0.10833333333333,0.26,ruim
0.7574,0.657895,0.266,0.097916666666667,0.5,ruim
0.3582,0.48508,0.202,0.88333333333333,0.69,bom
0.63636,1,0.911,0.3375,0.48,bom
0.52496,0.262025,0.82,0.18958333333333,0.38,bom
0.24656,0.349045,0.981,0.12708333333333,0.24,bom
0.38956,0.32279,0.973,0.01875,0.41,bom
0.92826,1,0.703,0.99791666666667,0.66,bom
0.82226,0.9961,0.442,0.11458333333333,0.27,ruim
0.03184,0.014065,0.395,0.4125,0.69,bom
0.55004,1,0.916,0.58541666666667,0.69,bom
0.091,0.07908,0.106,0.40625,0.4,bom
0.97136,1,0.681,0.045833333333333,0.21,ruim
0.58388,0.8508,0.25,0.53125,0.58,ruim
0.03214,0.03978,0.903,0.15833333333333,0.61,bom
0.77502,1,0.529,0.16041666666667,0.33,ruim
0.13144,0.230845,0.881,0.54583333333333,0.52,bom
0.52454,1,0.803,0.425,0.41,ruim
0.09678,0.02539,0.376,0.73333333333333,0.63,bom
0.64826,0.04418,0.981,0.24375,0.28,bom
0.09116,0.015325,0.105,0.51041666666667,0.6,bom
0.3988,0.572645,0.918,0.1375,0.32,bom
0.51166,1,0.964,0.55833333333333,0.49,bom
0.86374,1,0.471,0.12291666666667,0.36,ruim
0.31588,0.32548,0.954,0.40416666666667,0.42,bom
0.13456,0.002325,0.581,0.00625,0.23,bom
0.6983,0.559385,0.418,0.047916666666667,0.2,ruim
0.26762,0.55913,0.71,0.22083333333333,0.35,bom
0.41086,0.84099,0.903,0.20416666666667,0.32,bom
0.72058,0.13102,0.199,0.19583333333333,0.45,bom
0.545,0.240325,0.321,0.18541666666667,0.3,bom
0.81246,0.571945,0.947,0.50208333333333,0.49,bom
0.54072,0.51976,0.257,0.4125,0.38,ruim
0.83948,1,0.82,0.4875,0.57,bom
0.51208,0.01879,0.607,0.61041666666667,0.52,bom
0.48644,1,0.89,0.0875,0.27,ruim
0.20572,0.26557,0.647,0.23125,0.36,bom
0.08744,0.09498,0.186,0.075,0.21,ruim
0.4074,0.890135,0.86,0.1,0.41,ruim
0.1919,0.39438,0.298,0.14375,0.26,ruim
0.9058,0.452785,0.766,0.64166666666667,0.54,bom
0.4859,0.625915,0.379,0.29791666666667,0.46,ruim
0.95092,1,0.953,0.12291666666667,0.43,ruim
0.42206,0.365445,0.899,0.25,0.32,bom
0.64322,1,0.18,0.16666666666667,0.56,ruim
0.45382,0.098405,0.247,0.5125,0.47,bom
0.81826,0.280205,0.494,0.33125,0.53,bom
0.96544,1,0.123,0.0041666666666667,0.19,ruim
0.5197,0.199485,0.191,0.15,0.24,ruim
0.16486,0.05622,0.139,0.21458333333333,0.48,ruim
0.09448,0.08215,0.186,0.375,0.67,bom
0.6607,1,0.2,0.091666666666667,0.48,ruim
0.7431,1,0.783,0.13541666666667,0.57,ruim
0.4928,0.045825,0.403,0.37291666666667,0.55,bom
0.8328,0.51246,0.548,0.76041666666667,0.68,bom
0.71944,1,0.108,0.55416666666667,0.42,ruim
0.11796,0.26755,0.67,0.41666666666667,0.37,bom
0.66476,0.94026,0.454,0.45416666666667,0.44,ruim
0.39944,0.631815,0.526,0.2125,0.38,ruim
0.39662,0.75128,0.801,0.033333333333333,0.43,ruim
0.04464,0.08262,0.868,0.90416666666667,0.57,bom
0.55568,0.20333,0.875,0.29583333333333,0.36,bom
0.31952,0.596595,0.743,0,0.27,ruim
0.98346,1,0.826,0.41041666666667,0.64,bom
0.96958,1,0.318,0.34166666666667,0.45,ruim
0.89534,0.655165,0.916,0.25625,0.49,bom
0.72594,0.753105,0.716,0.10416666666667,0.6,bom
0.4522,0.267485,0.44,0.875,0.59,bom
0.41426,0.19864,0.725,0.11458333333333,0.23,bom
0.26076,0.28594,0.901,0.99583333333333,0.58,bom
0.57146,0.899785,0.199,0.066666666666667,0.42,ruim
0.12496,0.228645,0.858,0.045833333333333,0.21,bom
0.0388,0.03725,0.45,0.054166666666667,0.26,bom
0.94962,0.689615,0.194,0.2875,0.4,ruim
0.82428,0.17536,0.851,0.39166666666667,0.37,bom
0.1649,0.16478,0.177,0.73541666666667,0.56,bom
0.67798,1,0.226,0.21875,0.39,ruim
0.06628,0.128825,0.897,0.06875,0.25,bom
0.10048,0.18486,0.626,0.71875,0.48,bom
0.09736,0.17019,0.654,0.11458333333333,0.42,bom
0.34128,0.066785,0.27,0.125,0.39,bom
0.79752,0.792335,0.156,0,0.18,ruim
0.40476,0.216705,0.959,0.089583333333333,0.47,bom
0.3735,0.31729,0.358,0.27083333333333,0.49,bom
0.8531,0.863345,0.299,0.15416666666667,0.49,ruim
0.2067,0.21949,0.582,0.80833333333333,0.55,bom
0.06492,0.092975,0.342,0.13541666666667,0.39,bom
0.4251,0.244635,0.142,0.016666666666667,0.58,ruim
0.44368,0.207295,0.116,0.75833333333333,0.61,bom
0.11762,0.075875,0.479,0.23541666666667,0.37,bom
0.65222,0.67937,0.963,0.09375,0.22,bom
0.98384,1,0.263,0.0083333333333333,0.64,ruim
0.93376,1,0.147,0.53333333333333,0.58,ruim
0.95164,1,0.712,0.035416666666667,0.64,ruim
0.60772,1,0.911,0.48333333333333,0.4,bom
0.23942,0.191695,0.27,0.15416666666667,0.25,ruim
0.58156,1,0.38,0.016666666666667,0.19,ruim
0.72374,1,0.781,0.80416666666667,0.66,bom
0.4345,0.222175,0.28,0.51458333333333,0.52,bom
0.18188,0.125535,0.688,0.36458333333333,0.7,bom
0.04006,0.093765,0.353,0.029166666666667,0.28,ruim
0.89738,0.43034,0.949,0.033333333333333,0.2,bom
0.97092,0.742645,0.743,0.079166666666667,0.31,bom
0.32946,0.49161,0.298,0.091666666666667,0.58,ruim
0.3306,0.822845,0.137,0.014583333333333,0.34,ruim
0.9325,0.27935,0.764,0.1,0.45,bom
0.8359,0.110285,0.409,0.32083333333333,0.64,bom
0.99648,1,0.379,0.47708333333333,0.4,ruim
0.67686,0.823385,0.504,0.4625,0.6,bom
0.54924,0.92957,0.984,0.55833333333333,0.46,bom
0.44668,0.66888,0.754,0.11041666666667,0.23,bom
0.56922,1,0.472,0.58958333333333,0.52,ruim
0.15012,0.265445,0.121,0.8,0.67,bom
0.48264,0.958,0.268,0.73125,0.62,ruim
0.72742,0.837465,0.943,0.49166666666667,0.5,bom
0.32524,0.575665,0.931,0.4875,0.52,bom
0.38286,0.349995,0.904,0.52083333333333,0.57,bom
0.55952,1,0.121,0.3,0.62,ruim
0.62778,1,0.594,0.28125,0.43,ruim
0.2673,0.001595,0.408,0.78958333333333,0.53,bom
0.5226,1,0.9,0.089583333333333,0.4,ruim
0.62892,1,0.326,0.95,0.69,ruim
0.21096,0.06095,0.386,0.17708333333333,0.57,bom
0.29572,0.110535,0.577,0.44583333333333,0.54,bom
0.78736,1,0.539,0.15416666666667,0.41,ruim
0.85292,0.89061,0.802,0.23958333333333,0.65,bom
0.9754,1,0.939,0.0125,0.24,ruim
0.73876,0.237725,0.489,0.01875,0.32,bom
0.0757,0.145035,0.155,0,0.2,ruim
0.19966,0.080135,0.913,0.052083333333333,0.26,bom
0.10012,0.1517,0.639,0.25208333333333,0.29,bom
0.29316,0.65491,0.563,0.091666666666667,0.5,ruim
0.75906,0.68653,0.334,0.0041666666666667,0.19,ruim
0.2978,0.37222,0.998,0.00625,0.2,bom
0.80026,1,0.373,0.4375,0.54,ruim
0.47948,1,0.688,0.34375,0.38,ruim
0.50006,0.75943,0.504,0.014583333333333,0.2,ruim
0.67834,0.149595,0.907,0.19791666666667,0.3,bom
0.21154,0.41156,0.696,0.05625,0.46,bom
0.47474,0.00491,0.138,0.066666666666667,0.25,bom
0.97236,1,0.22,0.03125,0.23,ruim
0.38774,0.12586,0.311,0.72708333333333,0.52,bom
0.82708,1,0.393,0.46875,0.63,ruim
0.12596,0.00954,0.771,0.43333333333333,0.66,bom
0.70266,1,0.821,0.022916666666667,0.69,ruim
0.18782,0.43727,0.184,0.48541666666667,0.45,ruim
0.42794,0.714345,0.213,0.2,0.36,ruim
0.29402,0.513955,0.79,0.5125,0.58,bom
0.1526,0.1207,0.16,0.047916666666667,0.25,ruim
0.91916,0.05935,0.612,0.2125,0.55,bom
0.73568,0.539295,0.715,0.11041666666667,0.24,bom
0.95574,1,0.583,0.016666666666667,0.39,ruim
0.03222,0.03467,0.974,0.22708333333333,0.34,bom
0.84386,0.34684,0.2,0.4,0.37,bom
0.83022,0.89058,0.229,0.80208333333333,0.59,bom
0.47464,0.42899,0.546,0.62708333333333,0.44,bom
0.29246,0.38911,0.723,0.58958333333333,0.44,bom
0.22698,0.09082,0.477,0.16458333333333,0.31,bom
0.92006,0.385595,0.892,0.77916666666667,0.58,bom
0.95716,1,0.799,0.43541666666667,0.7,bom
0.68422,0.26101,0.806,0,0.32,bom
0.6537,0.514865,0.746,0.04375,0.22,bom
0.55012,0.62611,0.115,0.83125,0.62,bom
0.83668,0.50781,0.593,0.55,0.51,bom
0.72828,0.62023,0.426,0.30208333333333,0.32,bom
0.40744,0.527115,0.662,0.37708333333333,0.5,bom
0.76796,1,0.158,0.92708333333333,0.59,ruim
0.74322,1,0.537,0.022916666666667,0.31,ruim
0.92226,1,0.162,0.05625,0.33,ruim
0.7975,1,0.897,0.027083333333333,0.63,ruim
0.10178,0.077795,0.382,0.60208333333333,0.56,bom
0.89594,1,0.498,0.19583333333333,0.51,ruim
0.30656,0.18339,0.475,0.62083333333333,0.52,bom
0.8811,1,0.946,0.50416666666667,0.48,ruim
0.64284,1,0.213,0.67291666666667,0.54,ruim
0.70732,1,0.684,0.058333333333333,0.24,ruim
0.16956,0.32835,0.772,0.17291666666667,0.26,bom
0.22998,0.11671,0.267,0.020833333333333,0.42,ruim
0.16956,0.235735,0.299,0.42291666666667,0.69,bom
0.58144,0.46914,0.747,0.027083333333333,0.37,bom
0.88104,0.90516,0.348,0.17291666666667,0.42,ruim
0.68926,1,0.881,0.13958333333333,0.25,ruim
0.96162,1,0.682,0.09375,0.51,ruim
0.12022,0.16862,0.568,0.20208333333333,0.33,bom
0.58566,1,0.788,0.0041666666666667,0.3,ruim
0.8103,0.99348,0.543,0.0375,0.5,ruim
0.15374,0.10201,0.936,0.275,0.41,bom
0.42572,0.064215,0.402,0.052083333333333,0.41,bom
0.69852,0.29475,0.765,0.066666666666667,0.38,bom
0.56698,0.23125,0.766,0.38125,0.4,bom
0.99512,1,0.159,0.022916666666667,0.56,ruim
0.44734,0.50359,0.835,0.3875,0.52,bom
0.38012,0.244,0.154,0.8375,0.59,bom
0.31512,0.154735,0.215,0.50833333333333,0.43,bom
0.87792,0.75009,0.603,0.85833333333333,0.61,bom
0.92236,1,0.618,0.085416666666667,0.4,ruim
0.87434,1,0.462,0.65625,0.65,ruim
0.94256,1,0.252,0.25208333333333,0.36,ruim
0.14092,0.038385,0.266,0.33541666666667,0.37,bom
0.66646,0.57282,0.436,0.55833333333333,0.49,bom
0.55302,0.13272,0.829,0.35,0.65,bom
0.07284,0.08096,0.352,0.84791666666667,0.69,bom
0.3361,0.523685,0.639,0.1375,0.25,bom
0.46198,1,0.994,0.079166666666667,0.25,ruim
0.7395,1,0.294,0.17083333333333,0.4,ruim
0.79072,1,0.886,0.16041666666667,0.28,ruim
0.99842,0.776675,0.62,0.058333333333333,0.41,bom
0.9907,1,0.656,0.041666666666667,0.2,ruim
0.23318,0.3998,0.976,0.45416666666667,0.68,bom
0.4805,0.63175,0.838,0.32916666666667,0.45,bom
0.58424,0.77147,0.67,0.42916666666667,0.49,bom
0.73304,0.81026,0.963,0.16458333333333,0.3,bom
0.89976,1,0.914,0.1375,0.62,ruim
0.07644,0.10879,0.766,0.42083333333333,0.56,bom
0.90394,1,0.79,0.42083333333333,0.4,bom
0.894,1,0.84,0.97291666666667,0.6,bom
0.78996,1,0.184,0.40208333333333,0.35,ruim
0.8134,1,0.637,0.52916666666667,0.48,ruim
0.0978,0.040505,0.274,0.06875,0.33,ruim
0.91426,1,0.33,0.025,0.66,ruim
0.4213,0.106005,0.586,0.05625,0.22,bom
0.4826,0.464055,0.214,0.085416666666667,0.27,ruim
0.49166,0.303475,0.738,0.7125,0.57,bom
0.9303,1,0.141,0.21875,0.58,ruim
0.66772,1,0.278,0.42916666666667,0.38,ruim
0.29204,0.32495,0.138,0.025,0.2,ruim
0.9882,1,0.383,0.25416666666667,0.6,ruim
0.68866,1,0.857,0.90416666666667,0.55,bom
0.20306,0.181235,0.338,0.85208333333333,0.56,bom
0.21772,0.41451,0.355,0.35416666666667,0.55,bom
0.29648,0.221205,0.161,0.40208333333333,0.53,bom
0.40438,0.118125,0.924,0.53541666666667,0.6,bom
0.36776,0.25774,0.862,0.045833333333333,0.68,bom
0.915,1,0.928,0.53125,0.4,ruim
0.46522,0.78598,0.107,0.80833333333333,0.56,ruim
0.65382,1,0.899,0.86666666666667,0.66,bom
0.5404,0.385725,0.746,0.7,0.49,bom
0.27926,0.001015,0.955,0.50625,0.67,bom
0.62646,1,0.191,0.19583333333333,0.42,ruim
0.55136,1,0.798,0.23125,0.42,ruim
0.91014,1,0.721,0.7375,0.55,ruim
0.45514,0.915955,0.409,0.67916666666667,0.48,bom
0.42562,0.59705,0.769,0.49583333333333,0.59,bom
0.29982,0.029325,0.794,0.54166666666667,0.41,bom
0.52362,0.44491,0.613,0.079166666666667,0.25,bom
0.30518,0.255435,0.788,0.13958333333333,0.28,bom
0.92148,0.390805,0.206,0.08125,0.29,ruim
0.25254,0.023135,0.542,0.085416666666667,0.24,bom
0.23304,0.46161,0.762,0,0.3,bom
0.50442,0.81336,0.993,0.1625,0.39,bom
0.36258,0.264965,0.797,0.94375,0.6,bom
0.99914,1,0.697,0.69583333333333,0.48,bom
0.37888,0.29694,0.646,0.3625,0.4,bom
0.71854,0.27215,0.759,0.052083333333333,0.21,bom
0.4141,0.18932,0.66,0.77083333333333,0.64,bom
0.64786,1,0.177,0.73125,0.57,ruim
0.89688,0.02574,0.959,0.60833333333333,0.44,bom
0.465,0.747875,0.286,0.047916666666667,0.27,ruim
0.49182,0.31077,0.377,0.64583333333333,0.56,bom
0.3621,0.560815,0.119,0.53125,0.46,ruim
0.18208,0.06343,0.483,0,0.2,bom
0.22186,0.51979,0.264,0.00625,0.21,ruim
0.94898,0.21769,0.629,0.20625,0.57,bom
0.36232,0.268615,0.843,0.060416666666667,0.28,bom
0.53958,1,0.781,0.81041666666667,0.57,bom
0.09764,0.049235,0.332,0,0.18,ruim
0.88994,0.043335,0.116,0.38541666666667,0.34,bom
0.70738,1,0.902,0.0041666666666667,0.26,ruim
0.13304,0.27766,0.688,0.74375,0.56,bom
0.118,0.28682,0.365,0.10625,0.36,ruim
0.26418,0.00087,0.335,0.22916666666667,0.32,bom
0.20858,0.47319,0.614,0.79791666666667,0.5,bom
0.78176,0.720935,0.548,0.78333333333333,0.51,bom
0.27382,0.34806,0.538,0.0020833333333333,0.19,ruim
0.78634,0.44578,0.766,0.016666666666667,0.22,bom
0.56756,0.11068,0.132,0.033333333333333,0.4,ruim
0.70638,1,0.978,0.32291666666667,0.34,ruim
0.52966,0.479955,0.121,0.18958333333333,0.33,ruim
0.80046,1,0.543,0.0625,0.38,ruim
0.63822,1,0.189,0.0041666666666667,0.3,ruim
0.1705,0.115315,0.606,0.1,0.43,bom
0.694,0.06786,0.113,0.1,0.51,ruim
0.12874,0.057975,0.873,0.98541666666667,0.63,bom
0.6879,1,0.181,0.089583333333333,0.32,ruim
0.87676,1,0.476,0.070833333333333,0.29,ruim
0.31046,0.07452,0.565,0.28958333333333,0.33,bom
0.74806,1,0.863,0.21041666666667,0.67,ruim
0.38386,0.57219,0.143,0.77291666666667,0.52,bom
0.23402,0.42017,0.522,0.029166666666667,0.27,ruim
0.35492,0.45164,0.774,0.016666666666667,0.22,bom
0.24038,0.228255,0.577,0.38125,0.69,bom
0.5332,0.799165,0.445,0.17916666666667,0.37,ruim
0.23968,0.525845,0.618,0.0083333333333333,0.2,ruim
0.6405,1,0.676,0.1875,0.52,ruim
0.53928,0.18781,0.691,0.4125,0.44,bom
0.45818,0.14175,0.846,0.054166666666667,0.22,bom
0.78456,0.018075,0.388,0.55208333333333,0.51,bom
0.12406,0.29336,0.567,0.014583333333333,0.19,ruim
0.64954,0.834895,0.706,0.32708333333333,0.45,bom
0.81198,1,0.497,0.27291666666667,0.41,ruim
0.46754,0.34732,0.638,0.039583333333333,0.2,bom
0.30524,0.620995,0.788,0.20625,0.7,bom
0.7128,1,0.87,0.016666666666667,0.22,ruim
0.91474,1,0.719,0.23958333333333,0.61,bom
0.36586,0.283025,0.42,0.10208333333333,0.24,bom
0.79854,1,0.23,0.29791666666667,0.34,ruim
0.81188,0.169805,0.619,0.8125,0.55,bom
0.74974,1,0.299,0.27708333333333,0.47,ruim
0.76216,0.24988,0.717,0.20833333333333,0.68,bom
0.1338,0.00128,0.934,0.69583333333333,0.65,bom
0.57886,0.44677,0.952,0.44791666666667,0.67,bom
0.5592,1,0.574,0.675,0.52,bom
0.97338,0.272425,0.59,0.23958333333333,0.63,bom
0.80992,0.60783,0.92,0.26041666666667,0.44,bom
0.05578,0.131775,0.516,0.88125,0.65,bom
0.12714,0.08074,0.119,0.39375,0.34,bom
0.11366,0.024245,0.586,0.35416666666667,0.56,bom
0.50842,0.213005,0.916,0.25833333333333,0.53,bom
0.34724,0.120695,0.69,0.22708333333333,0.59,bom
0.75202,1,0.771,0.36875,0.37,bom
0.8588,1,0.229,0.72916666666667,0.7,ruim
0.41496,0.35148,0.583,0.76458333333333,0.56,bom
0.35174,0.559245,0.289,0.3875,0.69,ruim
0.93574,0.50727,0.603,0.41041666666667,0.37,bom
0.16544,0.04349,0.269,0.15625,0.27,bom
0.4963,0.47901,0.892,0.59375,0.67,bom
0.8318,1,0.565,0.6625,0.69,ruim
0.86156,1,0.594,0.089583333333333,0.28,ruim
0.99136,0.743055,0.306,0.19791666666667,0.29,ruim
0.98304,1,0.492,0.18958333333333,0.34,ruim
0.59926,1,0.396,0.37291666666667,0.45,ruim
0.31054,0.5,0.483,0.63541666666667,0.51,bom
0.33806,0.73401,0.396,0.31458333333333,0.54,ruim
0.45446,0.75299,0.681,0.1125,0.43,ruim
0.96556,1,0.419,0.045833333333333,0.38,ruim
0.22712,0.25138,0.483,0.10833333333333,0.41,bom
0.6165,0.003695,0.736,0.00625,0.21,bom
0.2496,0.503335,0.825,0.077083333333333,0.26,bom
0.46894,0.801915,0.214,0.425,0.41,ruim
0.74858,0.28825,0.468,0.71458333333333,0.62,bom
0.82556,1,0.987,0.62916666666667,0.44,bom
0.61126,0.044965,0.241,0.083333333333333,0.24,bom
0.44468,0.8559,0.341,0.016666666666667,0.35,ruim
0.90054,0.5573,0.33,0.2,0.46,ruim
0.81714,1,0.224,0.13958333333333,0.28,ruim
0.24426,0.28153,0.931,0.0020833333333333,0.19,bom
0.61202,0.354315,0.657,0.04375,0.59,bom
0.64528,1,0.314,0.38541666666667,0.64,ruim
0.64722,1,0.209,0.45208333333333,0.49,ruim
0.27684,0.104975,0.672,0.22291666666667,0.27,bom
0.75692,0.266875,0.89,0.06875,0.5,bom
0.79832,0.656715,0.962,0.575,0.45,bom
0.67142,1,0.681,0.029166666666667,0.3,ruim
0.53738,0.410915,0.382,0.76041666666667,0.61,bom
0.79718,0.098015,0.875,0.029166666666667,0.22,bom
0.1407,0.319415,0.521,0.70208333333333,0.64,bom
0.20492,0.2867,0.803,0.19583333333333,0.42,bom
0.72066,0.37304,0.637,0.064583333333333,0.37,bom
0.69936,1,0.375,0.033333333333333,0.43,ruim
0.30972,0.09811,0.882,0.62916666666667,0.58,bom
0.5231,0.67477,0.467,0.083333333333333,0.22,ruim
0.30394,0.08731,0.98,0.12708333333333,0.37,bom
0.11576,0.223405,0.428,0.020833333333333,0.21,ruim
0.0905,0.094975,0.827,0.86666666666667,0.55,bom
0.58212,1,0.522,0.13958333333333,0.43,ruim
0.59116,1,0.354,0.00625,0.66,ruim
0.15136,0.30024,0.989,0.18958333333333,0.52,bom
0.6385,0.17605,0.635,0.36041666666667,0.4,bom
0.7801,1,0.113,0,0.43,ruim
0.66942,1,0.564,0.41458333333333,0.54,ruim
0.73828,1,0.786,0.74583333333333,0.5,bom
0.9671,1,0.706,0.39375,0.63,ruim
0.35818,0.74713,0.206,0.46666666666667,0.56,ruim
0.97468,0.60147,0.505,0,0.46,bom
0.8323,0.164025,0.26,0.19375,0.54,bom
0.29854,0.622195,0.593,0.58958333333333,0.65,bom
0.50426,0.98939,0.5,0.022916666666667,0.21,ruim
0.56866,0.431685,0.946,0.38333333333333,0.37,bom
0.0419,0.033125,0.863,0.26666666666667,0.7,bom
0.0677,0.124645,0.249,0.44166666666667,0.41,bom
0.7877,1,0.434,0.6375,0.59,ruim
0.06022,0.123185,0.758,0.30833333333333,0.36,bom
0.29806,0.392435,0.445,0.30625,0.43,bom
0.63908,1,0.118,0.81041666666667,0.7,ruim
0.12914,0.031445,0.505,0.010416666666667,0.21,bom
0.07206,0.15347,0.972,0.039583333333333,0.23,bom
0.86542,1,0.505,0.15208333333333,0.25,ruim
0.27172,0.494815,0.5,0.32708333333333,0.51,bom
0.30286,0.688025,0.319,0,0.18,ruim
0.55418,1,0.953,0.32916666666667,0.51,bom
0.57912,0.481705,0.359,0.81458333333333,0.53,bom
0.77936,0.077565,0.57,0.125,0.48,bom
0.37446,0.70141,0.741,0.81458333333333,0.61,bom
0.95854,1,0.295,0,0.18,ruim
0.82278,0.291175,0.171,0.17083333333333,0.33,ruim
0.2091,0.305335,0.577,0.52708333333333,0.64,bom
0.98652,0.85916,0.33,0.091666666666667,0.47,ruim
0.1769,0.06014,0.121,0.83333333333333,0.52,bom
0.5705,1,0.935,0.0625,0.44,ruim
0.52612,0.79286,0.659,0.20625,0.58,bom
0.25548,0.55067,0.864,0.054166666666667,0.42,bom
0.23762,0.558555,0.349,0.1,0.23,ruim
0.1589,0.37106,0.532,0.59583333333333,0.59,bom
0.6154,0.367335,0.605,0.41458333333333,0.47,bom
0.2514,0.52225,0.766,0.1875,0.62,bom
0.82802,1,0.364,0.54375,0.4,ruim
0.97128,1,0.75,0.725,0.51,bom
0.8253,1,0.213,0.75416666666667,0.49,ruim
0.29308,0.46089,0.948,0.60416666666667,0.63,bom
0.27836,0.08778,0.551,0.85625,0.66,bom
0.3587,0.86812,0.392,0.22083333333333,0.54,ruim
0.2888,0.275325,0.365,0.14166666666667,0.67,ruim
0.80664,0.69385,0.428,0.35833333333333,0.35,bom
0.24708,0.541585,0.482,0.26041666666667,0.55,ruim
0.67732,0.51701,0.512,0.0041666666666667,0.37,ruim
0.10278,0.01609,0.622,0.058333333333333,0.25,bom
0.42906,0.02934,0.645,0.10416666666667,0.66,bom
0.403,0.743235,0.107,0.59166666666667,0.54,ruim
0.15562,0.08346,0.535,0.29583333333333,0.31,bom
0.80146,1,0.577,0.32916666666667,0.55,ruim
0.9917,0.50172,0.464,0.27291666666667,0.68,bom
0.36604,0.37873,0.835,0.23125,0.38,bom
0.59886,0.52003,0.284,0.16666666666667,0.26,ruim
0.78942,1,0.637,0.029166666666667,0.45,ruim
0.44974,0.847995,0.653,0.15208333333333,0.36,ruim
0.18034,0.15925,0.483,0.070833333333333,0.3,bom
0.12936,0.11642,0.539,0,0.18,bom
0.39924,0.97609,0.771,0.10625,0.48,ruim
0.34704,0.583255,0.271,0.1625,0.44,ruim
0.37356,0.748925,0.1,0.425,0.64,ruim
0.41158,0.424295,0.197,0.45208333333333,0.7,ruim
0.68614,1,0.279,0.0375,0.34,ruim
0.69036,1,0.717,0.30625,0.53,ruim
0.22586,0.063045,0.457,0.020833333333333,0.23,bom
0.76196,0.059465,0.864,0.14375,0.25,bom
0.14088,0.116095,0.356,0.0625,0.33,ruim
0.29152,0.42047,0.545,0.18958333333333,0.31,bom
0.2837,0.663245,0.691,0.9625,0.65,bom
0.34092,0.05913,0.663,0.070833333333333,0.31,bom
0.53994,0.21433,0.723,0.0625,0.34,bom
0.9267,1,0.179,0.28958333333333,0.53,ruim
0.42508,0.96409,0.926,0.035416666666667,0.2,ruim
0.26194,0.61572,0.114,0.27708333333333,0.43,ruim
0.35608,0.001645,0.303,0.51875,0.41,bom
0.34898,0.46263,0.854,0.56875,0.64,bom
0.10274,0.25414,0.336,0.36875,0.35,bom
0.3525,0.36354,0.209,0.46458333333333,0.43,ruim
0.78904,1,0.742,0.18541666666667,0.33,ruim
0.18864,0.015125,0.524,0.19166666666667,0.27,bom
0.94804,1,0.22,0.45416666666667,0.53,ruim
0.22862,0.135965,0.883,0.1,0.44,bom
0.1627,0.11849,0.221,0.16666666666667,0.64,ruim
0.46936,1,0.831,0.75416666666667,0.6,bom
0.25826,0.137035,0.536,0,0.18,bom
0.75076,1,0.41,0.2375,0.63,ruim
0.8113,0.77116,0.944,0.5375,0.4,bom
0.6948,1,0.561,0.28958333333333,0.37,ruim
0.15174,0.32325,0.666,0.3375,0.53,bom
0.49444,0.5092,0.771,0.78541666666667,0.63,bom
0.60918,0.88738,0.931,0.13541666666667,0.31,bom
0.75152,1,0.726,0.25416666666667,0.61,ruim
0.74858,1,0.426,0.47291666666667,0.56,ruim
0.19452,0.394415,0.379,0.48333333333333,0.53,bom
0.13882,0.186725,0.25,0.13541666666667,0.25,ruim
0.91118,1,0.263,0.0375,0.49,ruim
0.187,0.13017,0.3,0.41875,0.51,bom
0.81908,0.242625,0.761,0.37083333333333,0.67,bom
0.32504,0.48075,0.222,0.0375,0.27,ruim
0.35072,0.47668,0.105,0.43958333333333,0.49,ruim
0.06272,0.138155,0.567,0.0125,0.38,bom
0.32284,0.004125,0.917,0.57083333333333,0.65,bom
0.29054,0.35379,0.462,0.052083333333333,0.21,ruim
0.67348,0.114545,0.821,0.23958333333333,0.34,bom
0.80586,0.838705,0.268,0.033333333333333,0.2,ruim
0.94782,1,0.541,0.06875,0.45,ruim
0.09738,0.058245,0.538,0.083333333333333,0.27,bom
0.84152,0.44395,0.28,0.0083333333333333,0.2,ruim
0.8214,1,0.597,0.58958333333333,0.55,ruim
0.4737,0.10225,0.591,0.0083333333333333,0.7,bom
0.5243,0.820135,0.621,0.45833333333333,0.66,bom
0.81522,0.97514,0.282,0.33541666666667,0.4,ruim
0.55938,0.87178,0.55,0.2625,0.39,ruim
0.23612,0.00556,0.387,0.64166666666667,0.47,bom
0.66598,1,0.537,0.085416666666667,0.33,ruim
0.53488,1,0.485,0.11041666666667,0.56,ruim
0.43212,0.80006,0.195,0.27916666666667,0.33,ruim
0.2087,0.361525,0.39,0.60625,0.45,bom
0.36296,0.145375,0.321,0.11458333333333,0.24,bom
0.89624,1,0.634,0.0083333333333333,0.19,ruim
0.62976,0.07743,0.123,0.19791666666667,0.47,bom
0.79526,1,0.527,0.39791666666667,0.63,ruim
0.56704,0.76653,0.576,0.1625,0.61,ruim
0.60858,1,0.92,0.41041666666667,0.49,bom
0.2023,0.35158,0.995,0.24375,0.31,bom
